Id,SalePrice
2735,133277.1420077864
2736,140365.2404262394
2737,128619.60390538741
2738,142753.09232198037
2739,168382.02905606304
2740,142197.01455992745
2741,153396.7354307125
2742,157851.87365557894
2743,156166.15757191184
2744,156604.29461879877
2745,136948.14626817915
2746,136524.57338460576
2747,157254.72663642047
2748,130746.7615548092
2749,135724.65926342565
2750,142497.3334165102
2751,139505.23667028983
2752,175112.97606545163
2753,147713.52765412204
2754,176975.37786547444
2755,141289.72032708488
2756,128864.79479537401
2757,127888.42040476536
2758,126589.25127583434
2759,150071.13697396635
2760,141588.15583894443
2761,146808.8365400888
2762,142423.0654307793
2763,187388.09160387365
2764,167117.8660575264
2765,223466.3524911375
2766,149620.44088595835
2767,130328.86238021686
2768,137242.33542469007
2769,134886.70451357256
2770,146456.93677580738
2771,127143.32505738453
2772,119036.42567002021
2773,156357.33624270587
2774,144633.01739213377
2775,138116.1228449719
2776,133685.34834003908
2777,142312.40572333193
2778,138292.66580728005
2779,152065.67633784557
2780,121884.60333572963
2781,123632.32553304886
2782,127168.90659783527
2783,130243.94275637322
2784,127969.75103599322
2785,139879.18739577002
2786,131829.64153957687
2787,132344.49717901423
2788,125974.67526033343
2789,168206.8362524084
2790,127616.32892052767
2791,130855.1026512599
2792,127176.7694784514
2793,183816.32946664514
2794,136372.80389184642
2795,130278.41949556422
2796,136533.40988611826
2797,171491.68505989626
2798,129781.21113549692
2799,134230.49457162162
2800,129455.85836212743
2801,131482.7971626822
2802,132818.42916938858
2803,155237.0261133119
2804,150313.2988033762
2805,131239.2854982658
2806,127142.76925610985
2807,160664.11120035575
2808,150457.2998581253
2809,136791.6797703428
2810,137105.9273161504
2811,160650.45060535255
2812,149314.0094030063
2813,161824.60072317015
2814,153721.89704383057
2815,131982.0257171866
2816,211153.728342285
2817,159362.96795419606
2818,134147.85969260542
2819,176272.67154823153
2820,158665.1197279327
2821,133896.50426848207
2822,169004.75263881724
2823,204338.00865116145
2824,181678.45026284756
2825,159749.66261361112
2826,137675.98648981052
2827,146377.3430916401
2828,195677.5789085576
2829,186725.40517729623
2830,209597.25499394786
2831,195854.05456226825
2832,206114.76122501597
2833,214309.19433625255
2834,210209.1486940006
2835,216226.90103582529
2836,197096.02640110598
2837,166292.8265811836
2838,154127.5429226528
2839,184290.1526192786
2840,196260.1242628875
2841,204030.34468640698
2842,219473.76354839915
2843,148981.1184441526
2844,159008.9284343619
2845,128544.15104459005
2846,206770.26494945594
2847,199281.60634998375
2848,199055.26259608296
2849,204463.60820646817
2850,214735.60754163621
2851,215630.15998995904
2852,217917.2293465088
2853,215694.4393559082
2854,144547.80056422573
2855,204200.35559592137
2856,203949.3767654289
2857,197299.50366964203
2858,199281.42803969054
2859,138547.59381382974
2860,134186.32856764205
2861,140495.66704364907
2862,189588.2087369778
2863,141781.15584951063
2864,205379.04931495566
2865,144969.7138833392
2866,141639.14020304818
2867,130006.32812775158
2868,131386.99990927242
2869,129569.9644321316
2870,135972.90793691855
2871,124483.47445696787
2872,127361.42730380148
2873,125283.4598831784
2874,143440.80498741753
2875,132046.74902392598
2876,150096.90630984228
2877,140384.80116215794
2878,167790.31891548086
2879,140358.63381479602
2880,125312.47181379299
2881,155134.34591343958
2882,174070.12723024652
2883,196797.77637492365
2884,186134.7216960643
2885,184679.2013412267
2886,188330.43770332943
2887,126797.39732377074
2888,131280.85405938132
2889,121751.59139163357
2890,126859.97052341184
2891,137834.72335060217
2892,128307.16006484753
2893,133846.82665772794
2894,127246.06591418534
2895,214641.7683185709
2896,219620.0383149643
2897,198223.34774389968
2898,148813.63070180512
2899,201532.3859584015
2900,157616.55755756196
2901,186972.02001052047
2902,194770.1860794134
2903,214986.46557526704
2904,211324.03525195492
2905,133613.4625428741
2906,192090.02362778963
2907,135496.44404096738
2908,132615.86252301856
2909,161435.10311982105
2910,128553.22379030148
2911,132038.07843358902
2912,159605.61785007038
2913,131615.6938837013
2914,127814.10717826418
2915,129336.249995701
2916,134214.0303413575
2917,160207.6288493187
2918,136484.06528826425
2919,197862.93787898275
